Date,Brent,EUR_USD,Emerging_Markets,MOEXBC,RGBITR_YIELD,Russia_ETF,Treas_4M,USD_RUB,USD_Repo,VOL_USD
2019-07-31,65.02,1.1078,41.77000045776367,18672.57,7.25,23.51000022888184,2.0299999713897705,63.625,2.31,143796624557.5
2019-07-30,64.05,1.11534,42.290000915527344,18619.38,7.25,23.6200008392334,2.039999961853028,63.5075,2.31,141965847230.0
2019-07-29,63.16,1.11446,42.61999893188477,18556.1,7.25,23.71999931335449,2.049999952316284,63.4325,2.28,94190541025.0
2019-07-26,63.66,1.1129,42.70000076293945,18487.09,7.21,23.639999389648438,2.062999963760376,63.3675,2.3,122324270067.5
2019-07-25,63.56,1.11395,42.61000061035156,18323.04,7.17,23.6200008392334,2.059999942779541,63.2375,2.35,164524706022.5
2019-07-24,63.65,1.1136,42.9900016784668,18203.6,7.22,23.56999969482422,2.039999961853028,63.2975,2.34,141891858932.5
2019-07-23,63.08,1.11535,42.91999816894531,18349.99,7.25,23.739999771118164,2.032999992370605,63.16,2.35,135807108177.5
2019-07-22,63.17,1.1208,42.86999893188477,18216.37,7.28,23.540000915527344,2.025000095367432,63.095,2.25,95371393507.5
2019-07-19,61.77,1.12144,42.86000061035156,18323.28,7.33,23.65999984741211,2.013000011444092,63.055,2.28,99176913780.0
2019-07-18,61.43,1.1273799999999998,43.08000183105469,18337.25,7.35,23.889999389648438,2.013000011444092,62.8075,2.29,120654280110.0
2019-07-17,64.18,1.12228,42.81999969482422,18413.87,7.34,23.709999084472656,2.0729999542236333,62.935,2.28,113988844000.0
2019-07-16,66.66,1.12076,42.95000076293945,18677.56,7.34,23.75,2.1029999256134038,63.045,2.28,145037793567.5
2019-07-15,66.65,1.1255600000000001,43.0099983215332,18667.46,7.33,23.93000030517578,2.0850000381469727,62.67,2.31,103097750372.5
2019-07-12,66.83,1.1267399999999999,42.849998474121094,18848.41,7.32,23.920000076293945,2.0899999141693115,62.9775,2.32,119986432022.5
2019-07-11,67.01,1.12516,42.81999969482422,18958.61,7.28,23.93000030517578,2.0980000495910645,62.815,2.39,128019283450.0
2019-07-10,66.33,1.12516,42.900001525878906,19184.83,7.3,24.1200008392334,2.1300001144409184,63.18,2.4,150976564207.5
2019-07-09,64.29,1.12058,42.540000915527344,19172.05,7.33,23.81999969482422,2.1949999332427983,63.915,2.25,146086307850.0
2019-07-08,64.56,1.121,42.66999816894531,19140.08,7.34,24.0,2.177999973297119,63.695,2.25,89925923905.0
2019-07-05,64.09,1.1227,42.93000030517578,19251.21,7.33,23.85000038146973,2.163000106811523,63.8025,2.25,161200317892.5
2019-07-03,62.99,1.1277700000000002,43.22999954223633,19179.89,7.37,23.95999908447266,2.150000095367432,63.32,2.25,178340192110.0
2019-07-02,62.78,1.1286200000000002,43.31000137329102,19084.04,7.36,23.78000068664551,2.148000001907349,63.32,2.25,154489370862.5
2019-07-01,64.85,1.12851,43.41999816894531,19043.55,7.36,23.8799991607666,2.065000057220459,62.96,2.25,151707533757.5
2019-06-28,65.61,1.1365,42.90999984741211,18763.64,7.4,23.6299991607666,2.035000085830688,63.24,2.25,139713650162.5
2019-06-27,65.36,1.1366,42.97000122070312,18852.76,7.42,23.82999992370605,2.085000038146973,63.0725,2.33,135184760942.5
2019-06-26,65.75,1.1362,42.66999816894531,18841.37,7.42,23.82999992370605,2.092999935150146,63.0725,2.25,174337142140.0
2019-06-25,64.56,1.1371,42.27000045776367,18654.63,7.38,23.54999923706055,2.08299994468689,62.835,2.26,163229187355.0
2019-06-24,63.69,1.1396,42.709999084472656,18719.65,7.39,23.79999923706055,2.0580000877380367,62.6,2.26,143463754177.5
2019-06-21,64.48,1.1368,42.77000045776367,18728.82,7.41,23.65999984741211,2.0550000667572017,63.025,2.26,215318636877.5
2019-06-20,63.54,1.12885,42.90999984741211,18876.54,7.35,23.81999969482422,2.0780000686645512,62.89,2.27,219852985345.0
2019-06-19,61.35,1.12266,42.290000915527344,18724.1,7.45,23.28000068664551,2.125,63.785,2.26,135848562165.0
2019-06-18,61.64,1.1197,41.93999862670898,18747.41,7.56,23.25,2.167999982833862,64.02,2.25,173355235327.5
2019-06-17,60.97,1.1216,40.95000076293945,18540.65,7.57,22.89999961853027,2.138000011444092,64.32,2.25,127640059505.0
2019-06-14,62.1,1.12055,40.78899765014648,18594.47,7.61,22.79000091552734,2.125,64.38,2.26,147659328962.5
2019-06-13,61.35,1.12714,41.245521545410156,18752.39,7.64,22.86000061035156,2.1400001049041752,64.58,2.26,116960772582.5
2019-06-11,62.12,1.1329,41.7615852355957,18726.01,7.62,22.79000091552734,2.213000059127808,64.5575,2.26,130541083932.5
2019-06-10,62.33,1.13168,41.29513931274414,18686.22,7.64,22.45999908447266,2.220000028610229,64.78,2.31,113487066437.5
2019-06-07,63.36,1.13345,40.86839294433594,18588.37,7.67,22.31999969482422,2.214999914169312,64.805,2.3,146831119055.0
2019-06-06,62.25,1.12676,40.55081558227539,18585.21,7.7,22.229999542236328,2.255000114440918,65.085,2.3,125538483110.0
2019-06-05,60.65,1.122,40.53096771240234,18408.07,7.75,22.0,2.285000085830688,65.395,2.31,190509619307.5
2019-06-04,61.42,1.1253,40.85846710205078,18445.02,7.82,22.04999923706055,2.295000076293945,65.165,2.31,159459703765.0
2019-06-03,60.79,1.12418,40.7691535949707,18644.95,7.85,22.07999992370605,2.279999971389771,65.34,2.29,151527146405.0
2019-05-31,61.68,1.11666,40.40195083618164,18134.33,7.83,21.63999938964844,2.292999982833862,65.43,2.31,182742684870.0
2019-05-30,66.46,1.11284,40.26300811767578,18087.47,7.84,21.70000076293945,2.309999942779541,65.17,2.31,153112283487.5
2019-05-29,69.72,1.11326,40.04467391967773,17938.14,7.88,21.73999977111816,2.29800009727478,64.97,2.34,174342106617.5
2019-05-28,70.07,1.11619,39.78664016723633,17693.94,7.85,21.38999938964844,2.29800009727478,64.715,2.34,159432428142.5
2019-05-24,69.31,1.12046,39.64770126342773,17781.16,7.85,21.6200008392334,2.288000106811523,64.4725,2.33,116583738662.5
2019-05-23,67.92,1.1176,39.60800552368164,17815.26,7.85,21.39999961853027,2.302999973297119,64.855,2.33,217306743272.5
2019-05-22,70.83,1.11525,40.12406921386719,17952.58,7.82,21.70000076293945,2.3199999332427983,64.39,2.34,144511322935.0
2019-05-21,72.06,1.11605,40.32255554199219,17800.56,7.91,21.55999946594238,2.329999923706055,64.41,2.34,114595438320.0
2019-05-20,72.1,1.11648,39.81641387939453,17445.12,7.93,21.20999908447266,2.3199999332427983,64.525,2.36,104094068210.0
2019-05-17,72.1,1.1155,39.985130310058594,17500.7,7.97,21.13999938964844,2.329999923706055,64.7775,2.36,104512276697.5
2019-05-16,72.86,1.1172,40.71952819824219,17528.29,8.01,21.229999542236328,2.338000059127808,64.65,2.34,117221863957.5
2019-05-15,71.95,1.11996,40.91801452636719,17305.71,8.06,21.17000007629395,2.3499999046325684,64.65,2.38,166865091727.5
2019-05-14,70.92,1.12,40.838623046875,17361.79,8.08,21.13999938964844,2.352999925613404,64.97,2.36,151839220462.5
2019-05-13,69.87,1.1226,40.27293395996094,16936.19,8.09,20.65999984741211,2.3499999046325684,65.43,2.38,159430269505.0
2019-05-10,70.8,1.12335,41.66233825683594,16967.69,8.08,20.93000030517578,2.369999885559082,65.075,2.4,62401343072.5
2019-05-08,70.24,1.1199,42.07916259765625,17158.31,8.07,21.15999984741211,2.369999885559082,65.0725,2.4,148208400277.5
2019-05-07,69.65,1.11908,42.13870620727539,17286.95,8.08,21.15999984741211,2.368000030517578,65.4075,2.41,133572949765.0
2019-05-06,71.55,1.11965,42.982276916503906,17412.0,8.09,21.39999961853027,2.36299991607666,65.2275,2.41,121531336322.5
2019-05-03,70.89,1.12,43.88539123535156,17419.14,8.06,21.55999946594238,2.368000030517578,65.0775,2.39,57250423785.0
2019-05-02,70.49,1.1174,43.36932754516602,17384.73,8.05,21.32999992370605,2.372999906539917,65.4375,2.39,78007862195.0
2019-04-30,71.61,1.122,43.59758377075195,17266.96,8.07,21.54000091552734,2.368000030517578,64.6225,2.39,168874921380.0
2019-04-29,72.06,1.1177,43.63728332519531,17345.68,8.12,21.54000091552734,2.359999895095825,64.4575,2.37,98492502940.0
2019-04-26,71.59,1.115,43.54796600341797,17286.76,8.17,21.42000007629395,2.359999895095825,64.735,2.36,136298172930.0
2019-04-25,74.29,1.113,43.379249572753906,17279.97,8.19,21.48999977111816,2.365000009536743,64.655,2.39,214587231942.5
2019-04-24,74.51,1.1156,43.43879699707031,17428.23,8.17,21.61000061035156,2.375,64.3225,2.37,187598640202.5
2019-04-23,74.39,1.1224,44.03425598144531,17487.85,8.17,21.96999931335449,2.390000104904175,63.6875,2.37,116806233962.5
2019-04-22,74.13,1.12565,43.93501281738281,17445.28,8.14,21.96999931335449,2.375,63.82,2.42,84556726165.0
2019-04-18,71.98,1.12312,44.22282028198242,17276.3,8.15,21.729999542236328,2.365000009536743,63.8925,2.44,135982998275.0
2019-04-17,71.65,1.12936,44.25259017944336,17339.05,8.12,21.79000091552734,2.380000114440918,63.845,2.28,124835080882.5
2019-04-16,71.94,1.12832,44.123573303222656,17270.27,8.14,21.69000053405762,2.378000020980835,64.09,2.28,144036847060.0
2019-04-15,71.26,1.13032,43.79607391357422,17176.28,8.12,21.44000053405762,2.359999895095825,64.26,2.28,98389274710.0
2019-04-12,71.52,1.1294,44.024330139160156,17268.89,8.1,21.45000076293945,2.375,64.35,2.28,136384290095.0
2019-04-11,70.95,1.1253,43.70675277709961,17216.0,8.11,21.35000038146973,2.365000009536743,64.61,2.31,143457641262.5
2019-04-10,71.62,1.12714,44.18312072753906,17405.2,8.14,21.64999961853027,2.36299991607666,64.2925,2.32,149860575582.5
2019-04-09,70.84,1.12636,43.97471237182617,17339.97,8.16,21.40999984741211,2.365000009536743,64.92,2.34,168690873695.0
2019-04-08,71.13,1.12614,44.06402969360352,17257.83,8.2,21.3799991607666,2.365000009536743,64.8775,2.32,163827311760.0
2019-04-05,70.47,1.1215,44.06402969360352,17116.98,8.22,21.19000053405762,2.369999885559082,65.34,2.35,125656785015.0
2019-04-04,69.26,1.12235,43.726600646972656,17067.03,8.26,20.95999908447266,2.369999885559082,65.475,2.33,155743981517.5
2019-04-03,69.4,1.1233799999999998,43.45864486694336,17019.15,8.25,21.020000457763672,2.372999906539917,65.24,2.35,161916368475.0
2019-04-02,69.39,1.1201,43.16091537475586,16957.02,8.25,21.11000061035156,2.369999885559082,65.2975,2.36,155956792027.5
2019-04-01,69.19,1.12088,43.29985427856445,16907.92,8.24,21.03000068664551,2.3229999542236333,65.1725,2.4,204752996192.5
2019-03-29,68.38,1.12158,42.5952262878418,16729.6,8.19,20.60000038146973,2.328000068664551,65.6375,2.45,328607649865.0
2019-03-28,67.94,1.1225,42.1585578918457,16703.07,8.19,20.81999969482422,2.369999885559082,64.94,2.38,233733256072.5
2019-03-27,67.81,1.12439,41.88067626953125,16674.05,8.12,20.80999946594238,2.378000020980835,64.835,2.33,223581313967.5
2019-03-26,68.05,1.12654,42.337196350097656,16855.94,8.08,21.1200008392334,2.404999971389771,64.4,2.32,161853323530.0
2019-03-25,67.28,1.13115,42.20817565917969,16753.68,8.08,21.20000076293945,2.390000104904175,64.085,2.36,177809684220.0
2019-03-22,66.97,1.1296,42.10893630981445,16704.6,8.1,20.89999961853027,2.398000001907349,64.66,2.35,273168275222.5
2019-03-21,67.65,1.13699,43.379249572753906,16820.87,8.06,21.46999931335449,2.407999992370605,63.87,2.35,202852757797.5
2019-03-20,68.35,1.1415,43.31970596313477,16795.27,8.16,21.40999984741211,2.407999992370605,63.8675,2.35,154639544142.5
2019-03-19,67.63,1.1351,43.25023651123047,16701.09,8.13,21.229999542236328,2.404999971389771,64.39,2.34,181986403725.0
2019-03-18,67.52,1.13418,43.230384826660156,16622.23,8.17,21.29999923706055,2.384999990463257,64.365,2.33,181710018307.5
2019-03-15,67.07,1.1323,42.7540168762207,16573.77,8.24,20.8700008392334,2.388000011444092,64.815,2.33,150915795407.5
2019-03-14,67.12,1.12992,42.13870620727539,16438.64,8.25,20.6200008392334,2.388000011444092,65.5125,2.36,134168295735.0
2019-03-13,67.73,1.133,42.366966247558594,16529.81,8.25,20.63999938964844,2.388000011444092,65.4,2.35,120913455757.5
2019-03-12,66.84,1.129,42.317344665527344,16524.74,8.25,20.55999946594238,2.394999980926514,65.635,2.37,123887575137.5
2019-03-11,66.72,1.1242,42.0990104675293,16511.38,8.26,20.48999977111816,2.380000114440918,65.97,2.37,124691272132.5
2019-03-07,66.2,1.11821,41.622642517089844,16589.53,8.27,20.30999946594238,2.394999980926514,66.2825,2.36,151043652787.5
2019-03-06,65.98,1.1308,42.40666580200195,16725.65,8.28,20.6200008392334,2.404999971389771,65.98,2.38,130931307767.5
2019-03-05,65.96,1.13074,42.64485168457031,16519.2,8.26,20.6299991607666,2.400000095367432,65.75,2.37,104752911372.5
2019-03-04,65.65,1.1335,42.22802734375,16569.79,8.24,20.5,2.375,65.74,2.37,85293776915.0
2019-03-01,64.97,1.13635,42.16848373413086,16598.35,8.25,20.44000053405762,2.378000020980835,65.94,2.39,126334160110.0
2019-02-28,66.39,1.13756,42.11885833740234,16638.24,8.26,20.42000007629395,2.382999897003174,65.905,2.44,106692189590.0
2019-02-27,66.4,1.137,42.67462158203125,16683.33,8.27,20.59000015258789,2.392999887466431,65.79,2.39,116087680495.0
2019-02-26,65.43,1.13915,43.04182052612305,16699.1,8.25,20.76000022888184,2.400000095367432,65.7,2.4,124432141585.0
2019-02-25,64.64,1.13636,43.19068908691406,16718.57,8.22,20.73999977111816,2.392999887466431,65.49,2.4,129814758522.5
2019-02-22,66.97,1.133,42.71432113647461,16676.19,8.26,20.729999542236328,2.392999887466431,65.3925,2.41,119127865987.5
2019-02-21,66.97,1.13342,42.24787521362305,16543.4,8.27,20.54000091552734,2.394999980926514,65.57,2.41,153539705090.0
2019-02-20,67.06,1.1343,42.337196350097656,16677.15,8.29,20.71999931335449,2.382999897003174,65.6325,2.42,157320220127.5
2019-02-19,66.5,1.1342,42.0990104675293,16453.03,8.28,20.54000091552734,2.372999906539917,65.7625,2.42,134742074767.5
2019-02-15,66.43,1.12965,41.7715072631836,16689.57,8.27,20.46999931335449,2.369999885559082,66.3,2.41,161165415852.5
2019-02-14,64.74,1.1296,41.8310546875,16470.58,8.36,20.31999969482422,2.372999906539917,66.645,2.41,279548983307.5
2019-02-13,63.73,1.1266,41.75165939331055,16675.75,8.2,20.17000007629395,2.372999906539917,66.515,2.43,175847345650.0
2019-02-12,62.47,1.1335,42.04938888549805,17022.7,8.17,20.8700008392334,2.378000020980835,65.885,2.42,147324550520.0
2019-02-11,61.52,1.12765,41.7020378112793,16853.41,8.14,20.76000022888184,2.375,65.85,2.43,120844023185.0
2019-02-08,62.06,1.1324,41.84097671508789,16789.98,8.14,20.76000022888184,2.365000009536743,65.81,2.43,103741632005.0
2019-02-07,61.74,1.13449,42.07916259765625,16846.59,8.13,20.8700008392334,2.355000019073486,65.9075,2.41,156400555042.5
2019-02-06,62.73,1.13655,42.50590896606445,17055.53,8.09,21.020000457763672,2.365000009536743,65.87,2.45,128287802227.5
2019-02-05,62.09,1.1414,43.0914421081543,17116.64,8.1,21.34000015258789,2.365000009536743,65.62,2.41,122471887585.0
2019-02-04,62.74,1.14375,42.50590896606445,16935.2,8.12,21.15999984741211,2.335000038146973,65.59,2.54,96134546877.5
2019-02-01,62.88,1.14615,42.43643569946289,16928.67,8.11,21.1200008392334,2.339999914169312,65.505,2.5,142247714000.0
2019-01-31,61.13,1.14405,42.77386474609375,16924.6,8.1,21.229999542236328,2.339999914169312,65.4,2.52,270052039865.0
2019-01-30,61.77,1.14805,42.41659164428711,16857.04,8.23,21.14999961853027,2.365000009536743,65.505,2.5,161630648680.0
2019-01-29,61.2,1.14332,41.51347732543945,16745.97,8.27,20.69000053405762,2.365000009536743,66.05,2.51,146685011255.0
2019-01-28,60.08,1.1429,41.44400405883789,16591.26,8.24,20.56999969482422,2.33299994468689,66.26,2.45,182547734640.0
2019-01-25,61.54,1.1412,41.88067626953125,16749.85,8.22,20.73999977111816,2.328000068664551,66.0,2.41,181957688782.5
2019-01-24,61.11,1.1308,41.3348388671875,16636.58,8.21,20.65999984741211,2.3050000667572017,65.7775,2.38,226889442250.0
2019-01-23,61.18,1.13805,40.93786239624023,16686.16,8.24,20.6200008392334,2.352999925613404,66.0725,2.37,177602590587.5
2019-01-22,61.55,1.1361,40.52104568481445,16522.48,8.24,20.270000457763672,2.345000028610229,66.535,2.44,159127902425.0
2019-01-18,62.68,1.13625,41.23559188842773,16558.31,8.22,20.51000022888184,2.348000049591064,66.275,2.35,144823433477.5
2019-01-17,61.27,1.1385,41.03710556030273,16368.09,8.23,20.34000015258789,2.355000019073486,66.37,2.36,197101944175.0
2019-01-16,61.47,1.139,40.85846710205078,16276.52,8.2,20.21999931335449,2.36299991607666,66.3675,2.41,208313495455.0
2019-01-15,60.66,1.1416,40.36225128173828,16319.88,8.26,20.04999923706055,2.382999897003174,66.96,2.48,144104024852.5
2019-01-14,59.11,1.14664,40.08436965942383,16329.72,8.31,19.92000007629395,2.359999895095825,67.075,2.54,157700855570.0
2019-01-11,60.6,1.146,40.42179870605469,16364.96,8.29,20.05999946594238,2.369999885559082,66.875,2.56,166127557840.0
2019-01-10,61.65,1.1498,40.62028503417969,16311.12,8.35,20.17000007629395,2.375,66.91,2.57,206781362150.0
2019-01-09,61.42,1.155,40.33247756958008,16167.9,8.4,20.05999946594238,2.390000104904175,66.745,2.63,223118391100.0
2019-01-08,58.7,1.14415,39.62785339355469,15997.62,8.5,19.79999923706055,2.400000095367432,66.885,1.5,66532359815.0
2019-01-04,57.36,1.1405,39.38966751098633,16087.85,8.51,19.70999908447266,2.358000040054321,67.74,1.75,88010746665.0
2019-01-03,55.94,1.1399,38.15905380249023,15834.11,8.53,19.06999969482422,2.355000019073486,68.64,1.75,70407381295.0
2018-12-28,52.23,1.1455,38.94307708740234,15734.95,8.57,18.75,2.328000068664551,69.5175,3.04,123503214707.5
2018-12-27,53.0,1.14335,38.57587051391602,15513.44,8.58,18.5,2.348000049591064,69.56,2.56,208091168895.0
2018-12-26,54.95,1.1339,38.62549209594727,15379.08,8.63,18.84000015258789,2.380000114440918,68.695,2.75,133020922760.0
2018-12-24,50.61,1.14,37.87124633789062,15472.25,8.61,18.44000053405762,2.33299994468689,68.5825,2.59,150909144635.0
2018-12-21,53.6,1.1361,38.22852325439453,15656.06,8.64,18.6200008392334,2.329999923706055,68.84,2.58,238720004720.0
2018-12-20,54.74,1.1455,38.49647903442383,15694.6,8.62,18.98999977111816,2.335000038146973,68.2925,2.57,251154665585.0
2018-12-19,56.68,1.13795,38.19874954223633,15763.47,8.7,18.92299842834473,2.338000059127808,67.46,2.49,253834990927.5
2018-12-18,56.36,1.134,38.84383010864258,15700.13,8.67,18.95154190063477,2.328000068664551,67.2825,2.5,163287391677.5
2018-12-17,58.8,1.1349,38.58182907104492,15778.11,8.64,19.14181900024414,2.339999914169312,66.78,2.48,113261407682.5
2018-12-14,60.11,1.13044,38.94359970092773,15828.44,8.62,19.24646949768066,2.368000030517578,66.76,2.45,169999203610.0
2018-12-13,61.63,1.13593,39.50091171264648,15916.46,8.6,19.55091094970703,2.36299991607666,66.235,2.46,151637015332.5
2018-12-12,60.2,1.1375,39.51068496704102,15843.31,8.59,19.4177188873291,2.375,66.3825,2.44,135634160517.5
2018-12-11,60.39,1.13215,38.87514877319336,16030.6,8.6,19.30355262756348,2.369999885559082,66.3525,2.43,125884657527.5
2018-12-10,59.92,1.13515,38.58182907104492,16038.1,8.57,19.37014961242676,2.329999923706055,66.6425,2.53,151621046767.5
2018-12-07,61.52,1.14085,38.99248504638672,16297.22,8.6,19.70313262939453,2.339999914169312,66.395,2.42,225377636132.5
2018-12-06,60.35,1.13705,39.73556900024414,16133.68,8.63,19.72216033935547,2.352999925613404,66.8675,2.46,218174267722.5
2018-12-04,61.71,1.13381,40.10711288452148,16370.07,8.54,19.57945251464844,2.365000009536743,66.82,2.5,195214923372.5
2018-12-03,62.0,1.1347,40.9773063659668,16356.73,8.52,20.05514526367188,2.288000106811523,66.5275,2.49,173306264970.0
2018-11-30,59.16,1.13103,40.16577911376953,15965.66,8.59,19.45577430725098,2.308000087738037,66.95,2.49,205315775612.5
2018-11-29,59.34,1.13915,40.20488739013672,16030.95,8.6,19.84584045410156,2.309999942779541,66.21,2.57,259263000792.5
2018-11-28,58.93,1.1374,40.5568733215332,15900.51,8.7,19.76973152160645,2.335000038146973,66.955,2.48,233570489530.0
2018-11-27,60.53,1.1296,39.60845947265625,15565.49,8.7,19.30355262756348,2.352999925613404,67.1075,2.43,220646822052.5
2018-11-26,60.56,1.13345,39.334693908691406,15321.07,8.78,19.09424781799316,2.342999935150146,67.1025,2.49,280175621712.5
2018-11-23,59.25,1.13324,38.85559844970703,15573.99,8.66,19.45577430725098,2.348000049591064,66.1925,2.52,269935878535.0
2018-11-21,63.37,1.13877,39.31513595581055,15726.53,8.62,19.84584045410156,2.3499999046325684,65.66,2.59,184093497260.0
2018-11-20,62.36,1.137,38.60138702392578,15620.05,8.61,19.29403877258301,2.335000038146973,66.165,2.59,198847163265.0
2018-11-19,66.98,1.14525,39.45201873779297,15852.82,8.57,20.01708984375,2.299999952316284,65.55,2.6,157556010025.0
2018-11-16,67.05,1.14131,39.98978042602539,15825.58,8.57,19.98854827880859,2.299999952316284,65.98,2.6,171545359450.0
2018-11-15,66.66,1.1328,39.91156387329102,15889.52,8.59,20.06465911865234,2.309999942779541,65.8975,2.58,210427951662.5
2018-11-14,66.25,1.13285,39.0413703918457,15858.86,8.74,19.66507720947266,2.325000047683716,67.02,2.58,264399878427.5
2018-11-13,64.92,1.12815,38.80670928955078,15851.4,8.89,19.25598335266113,2.295000076293945,68.13,2.62,216550417432.5
2018-11-12,69.21,1.1239,38.36672973632812,16022.56,8.84,19.37014961242676,2.299999952316284,67.845,2.59,176897417690.0
2018-11-09,69.77,1.13467,38.91426086425781,16085.57,8.77,19.60799598693848,2.299999952316284,68.005,2.59,226907615440.0
2018-11-08,70.73,1.1359,39.64756774902344,16371.93,8.65,20.05514526367188,2.302999973297119,66.9025,2.64,192732153337.5
2018-11-07,71.94,1.1436,40.70353698730469,16416.17,8.56,20.51180839538574,2.309999942779541,66.32,2.77,176195385415.0
2018-11-06,72.14,1.1411,39.95067596435547,16160.84,8.53,20.27396202087402,2.309999942779541,66.11,2.68,138776648740.0
2018-11-02,72.57,1.13925,39.91156387329102,15908.22,8.52,20.09320068359375,2.273000001907349,66.2025,2.52,190057023580.0
2018-11-01,72.83,1.14058,39.65735244750977,15765.93,8.53,20.10271263122559,2.269999980926514,65.72,2.43,126449225205.0
2018-10-31,74.6,1.1315,38.28850555419922,15723.13,8.52,19.78875732421875,2.278000116348267,65.875,2.4,168848377147.5
2018-10-30,76.27,1.1342,37.87785720825195,15338.72,8.52,19.5604248046875,2.282999992370605,65.56,2.44,146265197320.0
2018-10-29,76.9,1.13815,37.1543197631836,15486.2,8.5,19.24646949768066,2.259999990463257,65.85,2.44,164658357155.0
2018-10-26,77.72,1.14005,37.80940628051758,15320.31,8.53,19.30355262756348,2.273000001907349,65.72,2.42,179206449540.0
2018-10-25,76.77,1.13725,38.24939346313477,15607.12,8.52,19.66507720947266,2.279999971389771,65.5925,2.46,196225689050.0
2018-10-24,75.59,1.14008,37.52586364746094,15631.52,8.49,19.4177188873291,2.285000085830688,65.685,2.59,253015467382.5
2018-10-23,76.07,1.14703,38.77737808227539,15377.45,8.46,19.59848213195801,2.289999961853027,65.5125,2.64,206553101922.5
2018-10-22,80.15,1.14646,39.20758438110352,15392.81,8.44,19.70313262939453,2.257999897003174,65.25,2.71,159807278362.5
2018-10-19,80.0,1.15225,38.78715133666992,15643.83,8.52,19.8648681640625,2.259999990463257,65.49,2.72,138031568595.0
2018-10-18,79.32,1.1455,38.42538833618164,15876.86,8.51,19.88389587402344,2.255000114440918,65.82,2.75,210070120950.0
2018-10-17,80.29,1.14984,39.46179962158203,16123.87,8.48,20.39764213562012,2.259999990463257,65.4975,2.73,184183592367.5
2018-10-16,81.72,1.1571,39.95067596435547,16182.62,8.49,20.4642391204834,2.259999990463257,65.3075,2.73,154124497495.0
2018-10-15,80.76,1.15812,38.97292709350586,15980.09,8.6,20.0361156463623,2.230000019073486,65.65,2.85,163032094967.5
2018-10-12,80.56,1.15576,39.39336013793945,16068.48,8.65,20.13125610351562,2.217999935150146,66.1175,2.94,117817683855.0
2018-10-11,80.19,1.1595,38.26895141601562,15808.84,8.71,19.61750984191895,2.214999914169312,66.27,3.0,180295164637.5
2018-10-10,82.48,1.1518,38.66004943847656,16184.97,8.66,19.5604248046875,2.220000028610229,66.9,3.05,172285011337.5
2018-10-09,84.81,1.14915,39.84312057495117,16376.66,8.7,20.1883373260498,2.184999942779541,66.25,3.0,176078692062.5
2018-10-08,83.87,1.1489,39.98978042602539,16453.51,8.68,20.20736503601074,2.164999961853027,66.5575,3.01,154124173280.0
2018-10-05,83.92,1.15172,39.93111801147461,16427.85,8.58,20.1693115234375,2.164999961853027,66.5975,3.01,215692567192.5
2018-10-04,84.75,1.1513,40.077781677246094,16506.1,8.52,19.91243743896484,2.170000076293945,67.0175,3.1,265875024615.0
2018-10-03,85.9,1.14765,41.10441589355469,16715.42,8.39,20.51180839538574,2.170000076293945,65.8625,3.15,144896507090.0
2018-10-02,84.68,1.155,41.44662475585938,16391.15,8.34,20.41666984558105,2.174999952316284,65.5,3.3,188974526120.0
2018-10-01,85.13,1.1575799999999998,41.97460556030273,16579.67,8.36,20.81624984741211,2.154999971389771,65.0,3.61,118481852797.5
2018-09-28,82.72,1.1601,41.96482467651367,16597.36,8.38,20.51180839538574,2.150000095367432,65.535,3.67,161797035020.0
2018-09-27,81.7,1.16401,42.24837112426758,16565.95,8.45,20.54986381530762,2.1400001049041752,65.6225,3.27,172108231650.0
2018-09-26,81.68,1.17405,42.04304504394531,16222.59,8.48,20.11222648620605,2.160000085830688,65.8,3.26,161371562887.5
2018-09-25,81.41,1.1769,41.95504760742188,16349.59,8.48,20.44521141052246,2.167999982833862,65.8925,3.39,163579024465.0
2018-09-24,81.47,1.17495,41.78883743286133,16225.03,8.47,20.29298973083496,2.122999906539917,65.835,3.41,165298419217.5
2018-09-21,78.81,1.17545,42.26792907714844,16170.7,8.52,20.09320068359375,2.122999906539917,66.41,3.64,218356567990.0
2018-09-20,78.55,1.1774,42.07238006591797,15991.26,8.53,20.0361156463623,2.118000030517578,66.26,3.87,250693454507.5
2018-09-19,79.25,1.1673,41.61283874511719,16049.08,8.58,19.84584045410156,2.1199998855590816,66.83,3.88,203027173212.5
2018-09-18,78.79,1.16705,41.04574584960938,16039.43,8.67,19.64604949951172,2.125,67.3725,3.88,213099620100.0
2018-09-17,77.83,1.1687,40.6546516418457,15826.38,8.75,19.32258033752441,2.108000040054321,68.0625,3.89,144850984822.5
2018-09-14,78.13,1.1626,41.02619171142578,15743.93,8.68,19.19890022277832,2.102999925613403,68.0525,3.99,264689329425.0
2018-09-13,78.25,1.169,41.06530380249023,15747.62,8.62,18.99910926818848,2.092999935150146,68.25,4.01,328198149707.5
2018-09-12,79.7,1.16315,40.51776123046875,15628.2,8.71,18.80883407592773,2.105000019073486,69.0325,4.04,262383921362.5
2018-09-11,79.36,1.1604,40.31243896484375,15596.12,8.91,18.599529266357425,2.108000040054321,69.41,3.96,229719103397.5
2018-09-10,77.36,1.1598,40.22443771362305,15590.56,9.1,18.19994735717773,2.08299994468689,70.565,3.9,259621011822.5
2018-09-07,77.0,1.15565,40.62531661987305,15502.19,9.0,18.24751853942871,2.088000059127808,69.9125,4.09,286178333822.5
